collection_name,id_list,title_list,return_sum,return_mean
scary movie collection,"[4247, 4248, 4256, 4257, 4258]","['scary movie', 'scary movie 2', 'scary movie 3', 'scary movie 4', 'scary movie 5']",30.24854425826023,6.0497088516520465
schoolgirl report collection,"[36888, 70609, 36886, 36887, 36885]","[""schoolgirl report part 1: what parents don't think is possible"", 'schoolgirl report part 5: what all parents should know', 'schoolgirl report part 4: what drives parents to despair', 'schoolgirl report part 2: what keeps parents awake at night', 'schoolgirl report part 3: what parents find unthinkable']",13.266823787867338,2.653364757573468
schule collection,[9565],['no more school'],2.653364757573468,2.653364757573468
scooby-doo collection,"[9637, 11024, 22620, 47533]","['scooby-doo', 'scooby-doo 2: monsters unleashed', 'scooby-doo! the mystery begins', 'scooby-doo! curse of the lake monster']",51.54329735464719,12.885824338661797
scream collection,"[4232, 4233, 4234, 41446]","['scream', 'scream 2', 'scream 3', 'scream 4']",26.01660418690476,6.50415104672619
screamers collection,"[9102, 14853]","['screamers', 'screamers: the hunting']",2.9424590075734676,1.4712295037867338
screwballs collection,"[25164, 44191, 104413]","['screwballs', 'loose screws', 'screwball hotel']",17.16847400114195,5.722824667047316
scuola di ladri - collezione,"[38315, 38313]","['scuola di ladri 2', 'school of thieves']",5.306729515146936,2.653364757573468
see no evil collection,"[10007, 226140]","['see no evil', 'see no evil 2']",4.054533324981628,2.027266662490814
seed collection,[15434],['seed'],1.1209348539265287,1.1209348539265287
seven dwarfs collection,"[10036, 9803]","['7 dwarves: the forest is not enough', 'seven dwarfs']",5.306729515146936,2.653364757573468
seventh company collection,"[93289, 56589, 93289]","['now where did the seventh company get to?', 'the seventh company outdoors', 'now where did the seventh company get to?']",7.960094272720403,2.653364757573468
sex and the city collection,"[4564, 37786, 37786]","['sex and the city', 'sex and the city 2', 'sex and the city 2']",12.155458240000002,4.051819413333334
sex and zen collection,"[45491, 67308, 45491, 67308]","['sex and zen', '3-d sex and zen: extreme ecstasy', 'sex and zen', '3-d sex and zen: extreme ecstasy']",10.613459030293871,2.653364757573468
sex is zero collection,"[16318, 16318]","['sex is zero', 'sex is zero']",5.306729515146936,2.653364757573468
sex up filmreihe,[81086],['sex up your life!'],2.653364757573468,2.653364757573468
shadow boxing collection,"[56372, 56525, 56372, 56525]","['shadowboxing', 'boj s tenyu 2: revansh', 'shadowboxing', 'boj s tenyu 2: revansh']",8.445585523809523,2.111396380952381
shadow warriors,[92011],"[""assault on devil's island""]",2.653364757573468,2.653364757573468
shaft collection,"[482, 479, 494, 493]","['shaft', 'shaft', 'shaft in africa', ""shaft's big score!""]",11.097047150100687,2.774261787525172
shanghai noon collection,"[8584, 6038, 8584, 6038]","['shanghai noon', 'shanghai knights', 'shanghai noon', 'shanghai knights']",5.603205116363636,1.400801279090909
shaolin temple collection,"[10275, 37030, 37032, 10275, 37030, 37032]","['the shaolin temple', 'shaolin temple 2: kids from shaolin', 'martial arts of shaolin', 'the shaolin temple', 'shaolin temple 2: kids from shaolin', 'martial arts of shaolin']",11.574047835114351,1.9290079725190585
shark.attack,"[18015, 42185, 42187]","['shark attack 3: megalodon', 'shark attack', 'shark attack 2']",7.960094272720403,2.653364757573468
sharknado collection,"[205321, 248504, 331446, 390989]","['sharknado', 'sharknado 2: the second one', 'sharknado 3: oh hell no!', 'sharknado 4: the 4th awakens']",19.169442811985693,4.792360702996423
sharktopus collection,"[46020, 284711, 344147]","['sharktopus', 'sharktopus vs pteracuda', 'sharktopus vs. whalewolf']",7.17495427169115,2.39165142389705
sharpe collection,"[75136, 75137, 75138, 69787, 75634, 74405, 75133, 75134, 75140, 75142, 75143, 108794, 70133, 75136, 75137, 75138, 75140, 75142, 75143, 108794]","[""sharpe's gold"", ""sharpe's battle"", ""sharpe's sword"", ""sharpe's eagle"", ""sharpe's challenge"", ""sharpe's company"", ""sharpe's enemy"", ""sharpe's honour"", ""sharpe's regiment"", ""sharpe's siege"", ""sharpe's mission"", ""sharpe's revenge"", ""sharpe's rifles"", ""sharpe's gold"", ""sharpe's battle"", ""sharpe's sword"", ""sharpe's regiment"", ""sharpe's siege"", ""sharpe's mission"", ""sharpe's revenge""]",53.06729515146935,2.653364757573468
she collection,"[17604, 64428]","['she', 'the vengeance of she']",5.306729515146936,2.653364757573468
sherlock holmes (1939 series),"[27117, 50553, 44383, 17481, 27118, 20408, 18706, 34327, 20417, 33421, 50401, 33419]","['sherlock holmes and the voice of terror', 'sherlock holmes faces death', 'sherlock holmes in washington', 'the adventures of sherlock holmes', 'the hound of the baskervilles', 'terror by night', 'sherlock holmes and the secret weapon', 'the woman in green', 'dressed to kill', 'the pearl of death', 'pursuit to algiers', 'the house of fear']",31.840377090881613,2.653364757573468
sherlock holmes collection,"[10528, 58574]","['sherlock holmes', 'sherlock holmes: a game of shadows']",8.499460877777778,4.249730438888889
sherlock holmes: the golden years collection,"[79106, 108432]","['sherlock holmes: incident at victoria falls', 'sherlock holmes and the leading lady']",5.306729515146936,2.653364757573468
shiloh collection,"[33660, 50241, 77946]","['shiloh', 'saving shiloh', 'shiloh 2: shiloh season']",7.960094272720403,2.653364757573468
shin chan collection,"[89458, 89458]","['crayon shin-chan: pursuit of the balls of darkness', 'crayon shin-chan: pursuit of the balls of darkness']",5.306729515146936,2.653364757573468
short circuit collection,"[11966, 2605]","['short circuit 2', 'short circuit']",14.75362438527586,7.37681219263793
short peace,"[252520, 252520]","['short peace', 'short peace']",5.306729515146936,2.653364757573468
showgirls collection,[10802],['showgirls'],0.4522389777777778,0.4522389777777778
shrek collection,"[808, 809, 810, 10192, 48466]","['shrek', 'shrek 2', 'shrek the third', 'shrek forever after', 'scared shrekless']",26.413816017914378,5.282763203582876
sides of the bed,[2722],['the other side of the bed'],2.653364757573468,2.653364757573468
"signed, sealed, delivered","[355730, 361261, 338485, 379992, 407171, 308686, 231617, 414762]","['signed, sealed, delivered: truth be told', 'signed, sealed, delivered: the impossible dream', 'signed, sealed, delivered: from paris with love', 'signed, sealed, delivered: from the heart', 'signed, sealed, delivered: one in a million', 'signed, sealed, delivered for christmas', 'signed, sealed, delivered', 'signed, sealed, delivered: lost without you']",21.226918060587742,2.653364757573468
silence of god trilogy by ingmar bergman,"[11506, 29455, 11602]","['the silence', 'winter light', 'through a glass darkly']",7.960094272720403,2.653364757573468
silent hill collection,"[588, 61012]","['silent hill', 'silent hill: revelation 3d']",4.56728886,2.28364443
"silent night, deadly night collection","[27414, 50719, 42709, 139455, 70984, 59762]","['silent night, deadly night', 'silent night, deadly night ii', 'silent night, deadly night iii: better watch out!', 'silent night', 'silent night, deadly night 5: the toy maker', 'initiation: silent night, deadly night 4']",23.792033683891084,3.9653389473151806
simon brenner collection,"[9010, 21467, 10469, 277967, 21467, 277967]","['silentium', 'the bone man', 'come, sweet death', 'life eternal', 'the bone man', 'life eternal']",15.920188545440807,2.653364757573468
sin city collection,"[187, 189]","['sin city', 'sin city: a dame to kill for']",4.574616515384616,2.287308257692308
singam collection,"[62756, 62756]","['singam', 'singam']",8.818181818181818,4.409090909090909
singham collection,"[70590, 285803, 70590, 285803]","['singham', 'singham returns', 'singham', 'singham returns']",21.658133826054836,5.414533456513709
single white female collection,"[9605, 35683]","['single white female', 'single white female 2: the psycho']",8.605761894632645,4.302880947316322
sinister collection,"[82507, 283445]","['sinister', 'sinister 2']",31.192348133333333,15.596174066666666
sissi collection,"[458, 459, 457]","['sissi: the young empress', 'sissi: the fateful years of an empress', 'sissi']",7.960094272720403,2.653364757573468
sister act collection,"[2005, 6279]","['sister act', 'sister act 2: back in the habit']",8.979529370967741,4.489764685483871
six degrees of celebration collection,"[57809, 85317, 430413, 313556, 248747, 57809, 85317, 430413, 313556, 248747]","['six degrees of celebration', 'six degrees of celebration 2', 'six degrees of celebration 5', 'six degrees of celebration 1914', 'six degrees of celebration 3', 'six degrees of celebration', 'six degrees of celebration 2', 'six degrees of celebration 5', 'six degrees of celebration 1914', 'six degrees of celebration 3']",30.33572566058774,3.033572566058774
six swedes collection,[99361],['six swedish girls at a pump'],2.653364757573468,2.653364757573468
skeleton key collection,[141063],['skeleton key 2: 667 neighbor of the beast'],2.653364757573468,2.653364757573468
ski school collection,"[21811, 32888]","['ski school', 'ski school 2']",5.306729515146936,2.653364757573468
slap shot collection,"[11590, 23964, 14053]","['slap shot', 'slap shot 2: breaking the ice', 'slap shot 3: the junior league']",11.772210762024173,3.9240702540080576
slayers - movie collection,"[125513, 125521, 125510, 41365, 35105, 125513, 125521, 125510, 41365, 35105]","['slayers premium', 'slayers return', 'slayers great', 'slayers gorgeous', 'slayers: the motion picture', 'slayers premium', 'slayers return', 'slayers great', 'slayers gorgeous', 'slayers: the motion picture']",26.533647575734676,2.653364757573468
sleepaway camp collection,"[13567, 34312, 35626, 70553, 34311]","['sleepaway camp', 'sleepaway camp iii: teenage wasteland', 'return to sleepaway camp', 'sleepaway camp iv: the survivor', 'sleepaway camp ii: unhappy campers']",13.415796165110194,2.683159233022039
sleuth collection,"[993, 4520]","['sleuth', 'sleuth']",5.306729515146936,2.653364757573468
slime city collection,[27548],['slime city'],2.653364757573468,2.653364757573468
smokey and the bandit collection,"[12705, 11006, 15120, 15120]","['smokey and the bandit ii', 'smokey and the bandit', 'smokey and the bandit part 3', 'smokey and the bandit part 3']",48.342796528874224,12.085699132218556
smokin' aces collection,"[7516, 29564]","[""smokin' aces"", ""smokin' aces 2: assassins' ball""]",4.760221214466984,2.380110607233492
snake eater collection,[71200],['snake eater'],2.653364757573468,2.653364757573468
sniper collection,"[9545, 14245, 58767, 290729, 407375, 14247]","['sniper', 'sniper 2', 'sniper: reloaded', 'sniper: legacy', 'sniper: ghost shooter', 'sniper 3']",18.43463757626505,3.072439596044175
snow collection,"[51836, 50332]","['snow 2: brain freeze', 'snow']",5.306729515146936,2.653364757573468
snow queen collection,"[164372, 292014, 362058, 164372, 292014, 362058]","['the snow queen', 'the snow queen 2: refreeze', 'the snow queen 3: fire and ice', 'the snow queen', 'the snow queen 2: refreeze', 'the snow queen 3: fire and ice']",14.156316173151014,2.3593860288585025
sometimes they come back collection,"[27769, 27770, 27771]","['sometimes they come back', 'sometimes they come back... again', 'sometimes they come back... for more']",9.043179028235365,3.0143930094117883
son of batman collection,"[251519, 321528, 366924]","['son of batman', 'batman vs. robin', 'batman: bad blood']",8.509400526365589,2.836466842121863
space chimps collection,"[11802, 45662]","['space chimps', 'space chimps 2: zartog strikes back']",4.377698406222116,2.188849203111058
space dogs,"[36696, 260310, 36696, 260310]","['space dogs', 'space dogs 2', 'space dogs', 'space dogs 2']",4.2564495130884294,1.0641123782721074
species collection,"[9348, 10216, 15212, 9711]","['species', 'species ii', 'species: the awakening', 'species iii']",9.390040834823731,2.3475102087059327
speed collection,"[1637, 1639]","['speed', 'speed 2: cruise control']",12.709780245833333,6.354890122916666
spider-man collection,"[557, 558, 559, 558]","['spider-man', 'spider-man 2', 'spider-man 3', 'spider-man 2']",17.20222651780213,4.300556629450533
spiders - collection,"[40040, 40039]","['spiders 2: breeding ground', 'spiders']",5.306729515146936,2.653364757573468
spirits' homecoming collection,"[384641, 384641]","[""spirits' homecoming"", ""spirits' homecoming""]",5.306729515146936,2.653364757573468
spl collection,"[13127, 331576, 13127, 331576]","['spl: kill zone', 'spl 2: a time for consequences', 'spl: kill zone', 'spl 2: a time for consequences']",10.613459030293871,2.653364757573468
splash collection,"[2619, 54107]","['splash', 'splash, too']",11.381031507573468,5.690515753786734
spongebob collection,"[11836, 228165]","['the spongebob squarepants movie', 'the spongebob movie: sponge out of water']",8.882789895495495,4.441394947747748
spud collection,"[61410, 200580, 317953]","['spud', 'spud 2: the madness continues', 'spud 3: learning to fly']",7.548599222999993,2.5161997409999977
spy kids collection,"[10054, 9488, 12279, 56288]","['spy kids', 'spy kids 2: the island of lost dreams', 'spy kids 3-d: game over', 'spy kids: all the time in the world']",15.730879901977165,3.932719975494291
st. trinian's collection,"[11402, 10748, 37565, 14387]","[""the belles of st. trinian's"", ""st. trinian's"", ""st trinian's 2: the legend of fritton's gold"", ""the great st. trinian's train robbery""]",10.613459030293871,2.653364757573468
stake land collection,"[52015, 410988]","['stake land', 'stake land ii: the stakelander']",19.898516356443142,9.949258178221571
